customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Churn_Binary,tenure_group,avg_monthly_charge,num_services,has_premium_support,charge_per_service,is_new_month_to_month,is_long_term_customer,Partner_enc,Dependents_enc,PhoneService_enc,PaperlessBilling_enc,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,gender_enc
7318-GIVJD,Male,0,Yes,Yes,69,Yes,No,79.42,5443.03,No,0,61-72,78.88,5,0,15.88,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
1188-FXOZF,Female,0,No,No,9,Yes,Yes,68.04,623.33,Yes,1,0-12,69.26,5,0,13.61,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
4162-EKOVJ,Male,0,Yes,Yes,70,Yes,Yes,71.51,5016.7,Yes,1,61-72,71.67,4,0,17.88,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
7943-QHXLD,Female,0,No,No,20,Yes,No,97.47,1989.54,No,0,13-24,99.48,7,1,13.92,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
9663-XBXYV,Female,0,Yes,Yes,47,Yes,Yes,77.04,3613.52,No,0,25-48,76.88,3,0,25.68,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
3294-QNQQQ,Male,0,Yes,No,9,Yes,Yes,80.16,786.35,Yes,1,0-12,87.37,3,0,26.72,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
5625-RNAAY,Male,0,Yes,Yes,21,Yes,Yes,24.7,557.73,No,0,13-24,26.56,1,0,24.7,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
9182-PEUDJ,Female,0,Yes,No,44,Yes,No,18.25,753.33,No,0,25-48,17.12,1,0,18.25,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
3968-AUNIN,Male,0,No,No,7,Yes,Yes,101.83,771.53,Yes,1,0-12,110.22,6,0,16.97,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
1000-LNIVG,Female,0,Yes,Yes,6,Yes,No,99.78,616.46,Yes,1,0-12,102.74,5,0,19.96,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
2240-NXJBZ,Male,1,No,Yes,26,Yes,No,98.66,2599.13,No,0,25-48,99.97,7,0,14.09,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
4998-EQIYH,Female,0,Yes,Yes,70,Yes,No,97.85,6919.35,No,0,61-72,98.85,9,1,10.87,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
5950-OGMCQ,Male,0,No,Yes,6,No,No,84.73,420.01,No,0,0-12,70.0,3,0,28.24,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1
7824-YIHOS,Male,0,Yes,No,52,Yes,Yes,25.99,1268.63,No,0,49-60,24.4,1,0,25.99,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
9931-AGGGM,Female,0,No,No,7,Yes,Yes,94.37,687.06,Yes,1,0-12,98.15,5,0,18.87,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
8855-AVQPR,Female,0,Yes,No,45,Yes,Yes,59.29,2545.69,No,0,25-48,56.57,4,0,14.82,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2038-TGNRP,Male,0,No,No,65,Yes,Yes,71.99,4671.05,Yes,1,61-72,71.86,5,0,14.4,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
3907-KMBSC,Male,1,No,Yes,59,Yes,No,72.84,4306.68,Yes,1,49-60,72.99,5,0,14.57,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1
5126-RCZJA,Female,0,No,Yes,65,Yes,Yes,98.85,6405.51,No,0,61-72,98.55,5,0,19.77,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
6927-OQTMV,Female,0,Yes,Yes,58,Yes,No,24.7,1491.76,No,0,49-60,25.72,2,0,12.35,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
4330-OEQGS,Male,0,No,Yes,16,Yes,No,90.67,1460.39,No,0,13-24,91.27,6,0,15.11,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1
8208-WYDDY,Female,1,Yes,No,31,Yes,Yes,118.75,3802.78,No,0,25-48,122.67,7,0,16.96,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
4427-AHVJB,Female,0,Yes,Yes,50,Yes,Yes,96.66,4776.08,No,0,49-60,95.52,5,0,19.33,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
7498-FJAPL,Female,1,No,Yes,72,Yes,No,20.87,1540.32,No,0,61-72,21.39,1,0,20.87,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
8802-IFEFL,Female,0,No,Yes,63,Yes,Yes,54.41,3463.02,No,0,61-72,54.97,3,0,18.14,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1784-KWTQX,Female,0,Yes,No,47,Yes,No,90.29,4234.88,No,0,25-48,90.1,5,0,18.06,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
8021-QWDVH,Male,0,No,Yes,8,Yes,Yes,69.89,583.01,Yes,1,0-12,72.88,5,0,13.98,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
7596-XMCJK,Female,0,No,No,6,Yes,Yes,103.64,619.84,No,0,0-12,103.31,6,1,17.27,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
9429-YOYLK,Female,0,Yes,No,1,Yes,No,77.68,18.8,No,0,0-12,18.8,3,0,25.89,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
8527-RNLST,Female,1,Yes,No,31,Yes,No,87.7,2728.29,Yes,1,25-48,88.01,7,0,12.53,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0
5414-ACDMP,Male,0,No,No,47,Yes,No,83.57,4012.96,No,0,25-48,85.38,7,1,11.94,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1
8233-GURBJ,Male,0,Yes,No,56,Yes,No,89.9,5117.27,No,0,49-60,91.38,4,0,22.48,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1
3723-XXVNM,Female,1,Yes,No,20,Yes,Yes,84.39,1639.65,No,0,13-24,81.98,5,0,16.88,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
3803-UCHDM,Male,1,Yes,No,34,Yes,Yes,26.11,892.4,Yes,1,25-48,26.25,1,0,26.11,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
3697-FJWOV,Female,1,No,No,6,Yes,Yes,21.72,202.56,No,0,0-12,33.76,1,0,21.72,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
9224-XJWXY,Male,1,Yes,No,60,Yes,No,21.7,1240.69,No,0,49-60,20.68,1,0,21.7,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
4158-FPYXO,Female,0,Yes,Yes,61,Yes,No,53.54,3273.64,No,0,61-72,53.67,2,0,26.77,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2343-KSOII,Female,1,Yes,No,17,Yes,Yes,101.43,1679.72,Yes,1,13-24,98.81,6,0,16.9,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
1537-HRGZC,Male,0,Yes,No,19,Yes,Yes,97.55,1903.53,Yes,1,13-24,100.19,4,0,24.39,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
6298-MVXOQ,Male,0,No,No,27,Yes,Yes,79.16,2150.67,No,0,25-48,79.65,6,0,13.19,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
7289-NELGM,Female,0,No,No,5,Yes,Yes,29.26,107.49,No,0,0-12,21.5,2,0,14.63,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
6535-FGVJF,Female,0,No,No,10,Yes,No,76.97,748.14,No,0,0-12,74.81,5,0,15.39,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
7417-SVTZO,Male,0,No,No,9,Yes,Yes,59.85,592.52,No,0,0-12,65.84,3,0,19.95,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
3581-WGHVW,Female,1,Yes,No,47,No,No,100.21,4700.37,Yes,1,25-48,100.01,6,0,16.7,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0
4053-SXUAR,Female,0,No,No,49,Yes,Yes,91.49,4438.78,No,0,49-60,90.59,5,0,18.3,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2528-WBZEK,Male,0,No,No,55,Yes,Yes,21.73,1229.23,Yes,1,49-60,22.35,1,0,21.73,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
3106-VKTBL,Male,0,No,Yes,41,Yes,No,67.16,2767.63,No,0,25-48,67.5,3,0,22.39,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
9198-YFKKO,Male,0,No,Yes,7,Yes,Yes,116.27,811.32,No,0,0-12,115.9,8,1,14.53,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1
5835-CTFIV,Male,0,Yes,No,5,Yes,No,76.53,363.09,No,0,0-12,72.62,2,0,38.26,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
7206-KXKOG,Male,0,No,Yes,8,Yes,Yes,81.66,667.86,No,0,0-12,83.48,4,0,20.42,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
2648-MOUKX,Male,0,Yes,Yes,67,Yes,Yes,23.19,1592.85,No,0,61-72,23.77,2,0,11.6,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
6465-BTOKM,Female,0,No,No,12,Yes,Yes,103.89,1203.79,Yes,1,0-12,100.32,6,0,17.32,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
3715-POLHK,Male,0,Yes,No,11,Yes,Yes,82.79,875.23,Yes,1,0-12,79.57,4,0,20.7,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
5480-MIPFN,Female,0,No,Yes,3,Yes,Yes,75.71,243.13,Yes,1,0-12,81.04,3,0,25.24,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2093-MUVST,Male,0,No,Yes,9,Yes,No,102.59,919.68,Yes,1,0-12,102.19,8,0,12.82,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
1593-IRUPW,Male,0,No,No,38,Yes,No,99.8,3791.97,Yes,1,25-48,99.79,5,0,19.96,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
3457-DCPRH,Female,0,Yes,No,4,Yes,Yes,18.25,35.92,No,0,0-12,8.98,2,0,9.12,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
8052-TJGTR,Female,0,No,No,17,Yes,No,25.09,458.12,No,0,13-24,26.95,1,0,25.09,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
2536-GMNEY,Male,0,No,Yes,39,Yes,No,89.4,3443.56,No,0,25-48,88.3,3,0,29.8,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
4497-JBWGZ,Male,0,No,No,6,Yes,Yes,81.03,542.05,Yes,1,0-12,90.34,5,0,16.21,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
5463-WEEUV,Male,0,No,No,64,Yes,Yes,78.42,5081.24,No,0,61-72,79.39,5,0,15.68,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
5887-AYKYW,Female,0,No,No,64,Yes,No,28.22,1877.04,Yes,1,61-72,29.33,2,0,14.11,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
8662-RRNAK,Male,0,No,No,72,Yes,Yes,70.54,5182.44,Yes,1,61-72,71.98,3,0,23.51,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
7574-VOSAM,Male,0,Yes,No,8,Yes,Yes,118.75,929.2,No,0,0-12,116.15,8,1,14.84,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1
5569-XIFJE,Male,0,Yes,No,36,Yes,Yes,80.04,2944.65,No,0,25-48,81.8,3,0,26.68,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
6025-QUZBG,Male,1,No,No,50,Yes,No,26.22,1280.21,No,0,49-60,25.6,2,0,13.11,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
3706-GVDAW,Female,0,No,No,9,Yes,Yes,90.6,744.91,Yes,1,0-12,82.77,6,0,15.1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
9652-FINNZ,Female,0,Yes,No,35,Yes,Yes,107.51,3704.04,Yes,1,25-48,105.83,8,1,13.44,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
4636-AKONN,Male,1,Yes,No,10,Yes,Yes,22.69,186.08,No,0,0-12,18.61,1,0,22.69,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
9302-UGJRK,Male,0,Yes,No,1,Yes,Yes,99.79,18.8,Yes,1,0-12,18.8,8,0,12.47,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1
4855-EGTVU,Male,0,No,No,21,Yes,No,77.47,1727.66,No,0,13-24,82.27,4,0,19.37,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1
3770-DEKNX,Male,1,No,No,54,Yes,No,85.91,4628.55,No,0,49-60,85.71,4,0,21.48,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
9088-ASHFO,Female,0,No,No,7,Yes,No,88.65,681.97,Yes,1,0-12,97.42,6,0,14.78,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1305-IOHPL,Female,0,Yes,No,4,Yes,Yes,25.55,166.98,No,0,0-12,41.74,2,0,12.78,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
8193-EBNGS,Female,0,Yes,No,10,Yes,Yes,74.15,703.9,No,0,0-12,70.39,3,0,24.72,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1839-OZCHV,Female,0,No,Yes,47,Yes,Yes,23.11,1091.78,No,0,25-48,23.23,2,0,11.56,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
5801-EFTWJ,Female,0,Yes,Yes,34,Yes,Yes,82.14,2723.35,Yes,1,25-48,80.1,6,0,13.69,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
5264-UEFUE,Female,0,Yes,No,1,Yes,No,96.89,117.03,Yes,1,0-12,117.03,6,0,16.15,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
7936-MZAYF,Male,1,Yes,Yes,30,Yes,Yes,79.83,2423.5,No,0,25-48,80.78,4,0,19.96,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1
1315-SNVCC,Male,0,No,No,53,Yes,No,72.51,3927.11,No,0,49-60,74.1,6,0,12.08,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1
6104-WKUXW,Male,0,No,Yes,17,Yes,Yes,93.98,1592.12,No,0,13-24,93.65,7,1,13.43,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1
5577-SNRON,Female,0,Yes,No,3,Yes,No,86.37,301.29,No,0,0-12,100.43,5,0,17.27,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
4930-QTXPC,Male,0,Yes,No,7,Yes,Yes,70.44,461.56,No,0,0-12,65.94,4,0,17.61,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
6286-IABPY,Female,0,No,No,7,Yes,No,97.89,765.04,No,0,0-12,109.29,4,0,24.47,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
5549-LCRBV,Female,0,Yes,No,19,No,Yes,61.8,1208.09,Yes,1,13-24,63.58,2,0,30.9,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
8346-ZHEHU,Female,0,Yes,No,12,Yes,Yes,95.75,1079.27,No,0,0-12,89.94,5,0,19.15,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2969-XEBFT,Male,1,Yes,Yes,8,Yes,Yes,115.13,866.27,Yes,1,0-12,108.28,6,0,19.19,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1
6419-JRQON,Male,0,Yes,No,12,Yes,Yes,93.46,1126.21,No,0,0-12,93.85,4,0,23.36,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
1913-GNDMD,Male,0,No,Yes,8,Yes,No,56.85,466.11,Yes,1,0-12,58.26,3,0,18.95,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
8084-CCQFJ,Female,0,No,No,5,Yes,No,88.73,419.3,No,0,0-12,83.86,3,0,29.58,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
3828-FTRGR,Female,0,Yes,No,7,Yes,No,22.56,168.07,No,0,0-12,24.01,2,0,11.28,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
7420-OPYLK,Female,0,No,No,8,Yes,No,95.93,659.56,Yes,1,0-12,82.44,6,0,15.99,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
5850-VSBLT,Male,0,Yes,No,8,No,Yes,80.84,601.15,No,0,0-12,75.14,2,0,40.42,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
3015-ZVWCP,Male,0,No,No,47,Yes,No,68.93,3196.93,No,0,25-48,68.02,2,0,34.47,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
5749-QWJNR,Male,1,Yes,Yes,22,Yes,Yes,28.58,684.09,No,0,13-24,31.1,2,0,14.29,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
7777-UIZAM,Female,1,Yes,No,25,Yes,Yes,88.27,2164.44,No,0,25-48,86.58,4,0,22.07,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
6478-BLPPD,Female,1,No,Yes,2,Yes,No,93.28,89.87,Yes,1,0-12,44.94,6,0,15.55,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
3497-GQIOT,Male,1,No,No,55,Yes,Yes,27.75,1564.86,No,0,49-60,28.45,1,0,27.75,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
8174-EXEAB,Female,0,No,No,5,Yes,No,69.64,394.91,Yes,1,0-12,78.98,5,0,13.93,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
2809-WFSKB,Male,0,No,No,1,Yes,No,22.95,18.8,No,0,0-12,18.8,2,0,11.48,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
