customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Binary,num_services,Cluster,Segment
6015-MZZNL,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),96.2,372.43,Yes,1,3,2,New Customers
6300-ELFDC,Female,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.71,1171.82,No,0,1,0,Loyal Customers
6283-AQLJU,Female,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.39,232.21,No,0,1,0,Loyal Customers
5848-TSAFO,Female,0,No,Yes,3,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.3,249.29,No,0,5,2,New Customers
9778-ECYZE,Male,0,No,No,6,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),101.09,619.52,Yes,1,6,2,New Customers
4614-QFIKQ,Female,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.28,1234.36,No,0,1,0,Loyal Customers
3772-KHTDF,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),112.18,3539.38,No,0,5,1,High-Value Customers
3249-XYNET,Male,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.11,199.15,No,0,1,0,Loyal Customers
5428-WJZUF,Male,1,Yes,No,46,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,109.59,5038.51,No,0,6,1,High-Value Customers
7529-HJGRG,Male,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.19,110.31,Yes,1,1,0,Loyal Customers
6748-PTZAZ,Female,1,Yes,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.18,1427.12,No,0,1,0,Loyal Customers
1984-NIQSW,Male,0,Yes,No,20,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,73.45,1483.2,No,0,3,2,New Customers
4617-YIFJN,Female,0,No,No,61,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,83.47,5133.99,No,0,4,1,High-Value Customers
7012-VFHYL,Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),107.41,178.52,Yes,1,4,2,New Customers
3173-ZLZXX,Female,0,Yes,Yes,64,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,118.75,7605.51,No,0,6,1,High-Value Customers
6235-UYGAI,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,66.85,18.8,No,0,4,2,New Customers
6731-OCOEN,Female,0,No,No,40,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,72.1,2826.88,No,0,5,1,High-Value Customers
6180-QKKRT,Male,1,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.69,928.66,No,0,1,0,Loyal Customers
8268-ILIND,Female,0,No,No,67,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),89.72,6006.9,No,0,5,1,High-Value Customers
4870-ENWZL,Female,1,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.95,173.08,No,0,1,0,Loyal Customers
1506-FCTZO,Female,0,No,No,7,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.56,768.71,Yes,1,6,2,New Customers
2591-AZICE,Female,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.78,577.33,No,0,1,0,Loyal Customers
3297-RXHRB,Male,0,Yes,No,8,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,52.12,530.46,No,0,2,0,Loyal Customers
1090-BYPUA,Male,0,Yes,Yes,29,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.87,2675.51,Yes,1,4,2,New Customers
1200-WCENP,Male,1,No,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.3,274.56,No,0,1,0,Loyal Customers
3059-LRLJB,Male,1,Yes,No,69,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),103.45,7246.6,No,0,6,1,High-Value Customers
5066-UQXDA,Female,1,No,No,4,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.15,346.08,No,0,4,2,New Customers
5932-EPXIO,Female,1,No,No,9,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.66,845.97,Yes,1,4,2,New Customers
7134-DXFVR,Female,0,Yes,No,3,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),97.46,277.09,No,0,2,2,New Customers
2268-SFPYY,Female,0,No,No,6,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),103.19,527.09,Yes,1,4,2,New Customers
8840-MOHXM,Female,1,No,No,7,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,50.39,311.15,Yes,1,1,0,Loyal Customers
7943-JTFTB,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.81,204.87,Yes,1,1,0,Loyal Customers
1943-JMSJA,Male,0,No,No,30,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.5,2201.31,Yes,1,3,2,New Customers
3928-LOQGP,Male,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.25,385.62,No,0,1,0,Loyal Customers
6683-UNVFS,Female,0,No,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,92.83,208.54,Yes,1,3,2,New Customers
1412-CWMQP,Female,0,Yes,No,1,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,75.73,75.73,No,0,3,2,New Customers
7253-GEBWF,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),87.89,2101.2,Yes,1,2,2,New Customers
6175-LEKCE,Female,0,No,Yes,18,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),100.28,1913.81,No,0,3,2,New Customers
2257-VOYLF,Female,0,No,No,56,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,63.73,3497.73,Yes,1,1,1,High-Value Customers
6476-YNAHY,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.4,2938.03,No,0,2,1,High-Value Customers
5664-YNAWT,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),101.21,2603.45,Yes,1,4,2,New Customers
7436-ZFXGZ,Female,0,No,No,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,78.92,5354.47,Yes,1,3,1,High-Value Customers
2722-OUCBW,Female,0,Yes,No,33,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),87.17,2799.28,No,0,5,1,High-Value Customers
1543-PYPMK,Male,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),91.95,2713.94,Yes,1,4,2,New Customers
6742-ONDRT,Female,0,No,No,53,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.53,3105.58,Yes,1,1,0,Loyal Customers
7378-BSSEW,Male,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.89,459.75,Yes,1,1,0,Loyal Customers
5714-MSNOI,Female,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),23.14,773.91,No,0,1,0,Loyal Customers
9349-ZDTAJ,Male,0,No,Yes,3,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,92.95,260.2,Yes,1,5,2,New Customers
9729-EJFSM,Female,0,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,118.75,6079.37,No,0,5,1,High-Value Customers
6337-YNTCF,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,84.2,1995.1,No,0,3,2,New Customers
9520-WRJFW,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Mailed check,84.39,917.18,No,0,3,2,New Customers
8066-GPQMY,Female,0,Yes,No,12,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,64.21,720.64,No,0,2,2,New Customers
2116-GCSQZ,Male,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.12,907.96,No,0,1,0,Loyal Customers
5880-DLCRR,Male,0,No,No,1,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),98.16,98.16,No,0,6,2,New Customers
8717-IIBKM,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.11,56.04,No,0,1,0,Loyal Customers
7789-TDHNI,Female,0,Yes,No,3,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),117.28,431.65,No,0,4,2,New Customers
1229-VTNIV,Female,0,Yes,Yes,12,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,66.95,835.48,Yes,1,3,2,New Customers
1317-LUYGQ,Female,0,No,No,58,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,70.94,4120.24,No,0,1,1,High-Value Customers
2706-DJXRM,Male,0,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,108.11,6649.08,Yes,1,5,1,High-Value Customers
3545-DHDER,Male,0,No,Yes,49,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),61.68,2998.38,No,0,2,1,High-Value Customers
2194-BOHLD,Male,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.61,270.75,No,0,4,2,New Customers
2889-LRKON,Female,0,No,No,7,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,86.55,539.71,No,0,5,2,New Customers
3419-HLARP,Female,0,Yes,No,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),52.0,191.9,Yes,1,2,0,Loyal Customers
3754-JIQTC,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.23,3386.35,Yes,1,3,1,High-Value Customers
4719-ALGIL,Female,0,Yes,Yes,65,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,76.03,4951.55,Yes,1,2,1,High-Value Customers
3913-KTVAJ,Male,0,No,Yes,62,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.02,6284.5,Yes,1,5,1,High-Value Customers
8621-NFPDA,Female,0,No,No,34,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,74.19,2551.96,No,0,3,1,High-Value Customers
6691-NTIWK,Male,0,Yes,Yes,45,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),77.25,3477.23,No,0,2,1,High-Value Customers
7641-CCUVY,Male,1,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,86.42,1010.01,Yes,1,4,2,New Customers
3921-AZPGT,Male,0,No,No,68,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,60.38,4078.21,No,0,1,1,High-Value Customers
9134-HUUNQ,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),30.38,250.38,No,0,1,0,Loyal Customers
3425-YZZTB,Male,1,No,No,15,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Mailed check,79.09,1205.26,No,0,3,2,New Customers
4297-LYOND,Male,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.99,1620.07,No,0,1,0,Loyal Customers
8142-ICZEA,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,85.75,847.02,Yes,1,3,2,New Customers
1700-LCVNI,Female,0,Yes,No,27,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,83.89,2267.48,No,0,3,2,New Customers
1028-MDZHM,Male,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,106.29,731.02,No,0,3,2,New Customers
1167-DFBSY,Male,0,Yes,No,31,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),98.14,3025.05,No,0,6,1,High-Value Customers
9867-GUNBC,Female,0,Yes,Yes,38,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,73.1,2699.58,No,0,2,1,High-Value Customers
5929-LAYSN,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,76.49,39.11,Yes,1,2,2,New Customers
9881-ZZGWN,Female,0,Yes,Yes,54,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,53.02,2833.87,No,0,1,0,Loyal Customers
7533-WELDH,Male,0,No,No,11,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),88.13,1049.02,No,0,4,2,New Customers
4721-WWKIN,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,103.39,4071.33,Yes,1,4,1,High-Value Customers
9205-ZFESH,Male,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,79.73,3830.82,Yes,1,3,1,High-Value Customers
2797-AKKOF,Male,0,Yes,Yes,46,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),69.6,3234.76,Yes,1,0,0,Loyal Customers
7428-RMENR,Female,0,No,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),98.5,5920.2,No,0,3,1,High-Value Customers
4354-GNJKJ,Female,0,No,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.69,1137.62,No,0,1,0,Loyal Customers
3730-SLMQJ,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),81.69,156.81,Yes,1,2,2,New Customers
1909-WBOGF,Female,0,No,Yes,10,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,98.97,852.36,Yes,1,3,2,New Customers
1377-XLITB,Female,0,Yes,Yes,34,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),107.84,3718.08,Yes,1,6,1,High-Value Customers
6080-MODYG,Male,0,Yes,No,20,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,101.3,2047.99,Yes,1,6,2,New Customers
7105-TIDHU,Male,1,No,No,64,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,90.19,5716.68,No,0,3,1,High-Value Customers
9157-YFPDS,Male,0,No,Yes,64,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,81.25,5251.86,No,0,2,1,High-Value Customers
4742-SRZMI,Male,0,No,No,3,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),78.39,224.15,No,0,3,2,New Customers
5740-ECNVN,Female,0,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),84.17,858.38,No,0,3,2,New Customers
8036-ELPJA,Male,0,No,Yes,33,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,83.29,2749.67,No,0,3,1,High-Value Customers
1660-YPGGB,Female,0,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,83.87,4592.29,No,0,2,1,High-Value Customers
9502-CTGIH,Female,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,93.1,4434.06,Yes,1,4,1,High-Value Customers
8419-AJHHF,Female,1,No,No,63,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,97.94,6233.03,No,0,5,1,High-Value Customers
9211-JKKZI,Male,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.75,357.63,Yes,1,1,0,Loyal Customers
4074-IICPA,Male,1,No,No,68,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),109.11,7388.74,No,0,4,1,High-Value Customers
3033-FHTPZ,Female,1,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),88.52,516.25,No,0,3,2,New Customers
4160-YBNUN,Female,0,Yes,No,17,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),74.73,1286.34,No,0,4,2,New Customers
9398-IAUBT,Female,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,55.07,118.86,No,0,1,0,Loyal Customers
7600-VMXEL,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.75,204.49,No,0,1,0,Loyal Customers
2096-TSUTI,Female,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.28,1678.33,No,0,1,0,Loyal Customers
1612-YMCYZ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),26.84,35.41,No,0,1,0,Loyal Customers
5009-UACHR,Female,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.65,1269.24,No,0,1,0,Loyal Customers
2200-ARUTU,Male,0,Yes,Yes,26,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,65.86,1745.88,No,0,3,2,New Customers
8224-PNWJC,Female,1,No,Yes,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,107.11,1213.03,Yes,1,4,2,New Customers
7766-HZKWB,Female,0,No,Yes,64,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),81.66,5208.05,No,0,5,1,High-Value Customers
6932-LMGZK,Female,0,No,Yes,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,72.97,588.0,Yes,1,2,2,New Customers
8653-LBWEH,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.2,200.17,Yes,1,2,2,New Customers
8749-XXLTI,Male,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,96.17,663.99,No,0,3,2,New Customers
7662-NBKMG,Female,0,Yes,Yes,48,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,78.09,3736.82,Yes,1,4,1,High-Value Customers
4369-NBDTJ,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.48,253.47,No,0,1,0,Loyal Customers
6474-OOKMV,Male,1,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,104.51,290.03,Yes,1,4,2,New Customers
9684-GRZAU,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.39,206.1,No,0,1,0,Loyal Customers
5470-ZPVED,Male,0,Yes,No,48,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.93,3934.06,Yes,1,2,1,High-Value Customers
9338-NOEFV,Male,0,Yes,Yes,9,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,78.75,608.41,No,0,4,2,New Customers
3729-PIGEY,Female,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.01,554.56,No,0,1,0,Loyal Customers
9459-CJOJS,Male,1,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.96,836.69,Yes,1,1,0,Loyal Customers
3341-BIPEV,Male,0,No,No,65,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,71.68,4647.41,Yes,1,3,1,High-Value Customers
1110-BNNHG,Male,0,No,No,52,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,96.76,5069.99,No,0,3,1,High-Value Customers
1628-RJDKY,Male,0,Yes,No,69,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),79.35,5520.34,No,0,4,1,High-Value Customers
3350-XGEGI,Male,1,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.92,197.36,Yes,1,1,0,Loyal Customers
2085-PISML,Female,0,No,No,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,110.77,4296.71,Yes,1,4,1,High-Value Customers
5238-ESCSZ,Male,0,Yes,Yes,3,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,67.55,280.34,No,0,3,2,New Customers
7875-LIWGM,Male,0,No,No,11,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,66.02,721.76,Yes,1,3,2,New Customers
7937-XXCXC,Male,0,Yes,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),118.75,1404.62,Yes,1,6,2,New Customers
6259-YRYII,Male,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,82.97,425.9,No,0,3,2,New Customers
3935-JRLTK,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.25,157.24,No,0,1,0,Loyal Customers
3769-EOXWG,Male,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.4,247.92,No,0,1,0,Loyal Customers
